2016/01/04 {'chg': -0.052100840336134435, 'volume': 5848300, 'rate': 0.02103019225625924, 'vol_chg': 0, 'relation': (False, False), 'RSI': 0.0, 'price': {'opening': 17.84, 'closing': 16.92, 'highest': 17.84, 'lowest': 16.8, 'avg': 17.35}, 'KDJ': {'RSV': 50, 'K': 49.99999999999999, 'D': 49.99999999999999, 'J': 49.999999999999986}}
2017/05/09 {'chg': 0.014842300556586351, 'volume': 15596806, 'rate': 0.014202670533912354, 'vol_chg': -0.2620727502082114, 'relation': (False, False), 'RSI': 20.932921035108414, 'price': {'opening': 26.87, 'closing': 27.35, 'highest': 27.55, 'lowest': 26.66, 'avg': 27.1075}, 'KDJ': {'RSV': 19.06158357771267, 'K': 11.605055718749334, 'D': 15.127552236531324, 'J': 4.560062683185354}}
2017/05/10 {'chg': -0.031078610603290726, 'volume': 36838295, 'rate': -0.02148416026318077, 'vol_chg': 1.3619127531624102, 'relation': (False, True), 'RSI': 19.315907396033626, 'price': {'opening': 27.37, 'closing': 26.5, 'highest': 27.5, 'lowest': 26.27, 'avg': 26.91}, 'KDJ': {'RSV': 0.0, 'K': 7.736703812499556, 'D': 12.6639360951874, 'J': -2.1177607528761335}}
2017/05/11 {'chg': 0.010188679245283003, 'volume': 23743564, 'rate': 0.007097134135692018, 'vol_chg': -0.35546517557340807, 'relation': (False, False), 'RSI': 27.58404880240496, 'price': {'opening': 26.32, 'closing': 26.77, 'highest': 26.9, 'lowest': 26.1, 'avg': 26.522499999999997}, 'KDJ': {'RSV': 15.168539325842662, 'K': 10.213982316947257, 'D': 11.847284835774019, 'J': 6.9473772792937325}}
2017/05/12 {'chg': 0.004109077325364192, 'volume': 22409337, 'rate': -0.0035664829467237725, 'vol_chg': -0.05619320671488071, 'relation': (False, False), 'RSI': 35.29241290812422, 'price': {'opening': 26.89, 'closing': 26.88, 'highest': 27.38, 'lowest': 26.74, 'avg': 26.972499999999997}, 'KDJ': {'RSV': 21.348314606741503, 'K': 13.925426413545338, 'D': 12.539998695031125, 'J': 16.696281850573765}}
2017/05/15 {'chg': 0.04055059523809523, 'volume': 33852646, 'rate': 0.03820528515495725, 'vol_chg': 0.5106491548589769, 'relation': (True, False), 'RSI': 51.801688637606766, 'price': {'opening': 26.92, 'closing': 27.97, 'highest': 28.25, 'lowest': 26.92, 'avg': 27.515}, 'KDJ': {'RSV': 82.58426966292123, 'K': 36.811707496670635, 'D': 20.63056829557763, 'J': 69.17398589885664}}
2017/05/16 {'chg': 0.012155881301394347, 'volume': 25884317, 'rate': 0.004267111021748383, 'vol_chg': -0.235382752651004, 'relation': (False, False), 'RSI': 51.014655605168095, 'price': {'opening': 27.97, 'closing': 28.31, 'highest': 28.35, 'lowest': 27.5, 'avg': 28.0325}, 'KDJ': {'RSV': 100.00000000000001, 'K': 57.87447166444709, 'D': 33.04520275186745, 'J': 107.53300948960637}}
2017/05/17 {'chg': 0.0045920169551396176, 'volume': 32555738, 'rate': 0.007470352057172605, 'vol_chg': 0.25773988937007686, 'relation': (True, False), 'RSI': 52.34220234532557, 'price': {'opening': 28.35, 'closing': 28.44, 'highest': 29.28, 'lowest': 28.3, 'avg': 28.5925}, 'KDJ': {'RSV': 99.99999999999999, 'K': 71.91631444296472, 'D': 46.002239982233206, 'J': 123.74446336442773}}
2017/05/18 {'chg': -0.1670182841068917, 'volume': 20762648, 'rate': -0.16211445393305773, 'vol_chg': -0.3622430552795332, 'relation': (False, False), 'RSI': 28.581238098024397, 'price': {'opening': 23.2, 'closing': 23.69, 'highest': 24.0, 'lowest': 23.01, 'avg': 23.475}, 'KDJ': {'RSV': 0.0, 'K': 47.944209628643144, 'D': 46.64956319770319, 'J': 50.53350249052306}}
2017/05/19 {'chg': -0.02363866610384138, 'volume': 21881453, 'rate': -0.023851876111399377, 'vol_chg': 0.053885467788116426, 'relation': (False, True), 'RSI': 30.17025531315231, 'price': {'opening': 23.45, 'closing': 23.13, 'highest': 23.6, 'lowest': 23.03, 'avg': 23.3025}, 'KDJ': {'RSV': 0.0, 'K': 31.96280641909543, 'D': 41.753977604833935, 'J': 12.380464047618418}}
2017/05/22 {'chg': 0.0008646779074794455, 'volume': 16778536, 'rate': 0.005981718088871421, 'vol_chg': -0.23320741086069557, 'relation': (False, False), 'RSI': 28.24992575036966, 'price': {'opening': 23.18, 'closing': 23.15, 'highest': 23.57, 'lowest': 22.91, 'avg': 23.2025}, 'KDJ': {'RSV': 0.37664783427494475, 'K': 21.43408689082193, 'D': 34.98068070016327, 'J': -5.659100727860746}}
2017/05/23 {'chg': 0.03282937365010806, 'volume': 39242945, 'rate': 0.03762659882016304, 'vol_chg': 1.3388777781327286, 'relation': (True, False), 'RSI': 32.196322589985904, 'price': {'opening': 23.11, 'closing': 23.91, 'highest': 24.11, 'lowest': 23.07, 'avg': 23.549999999999997}, 'KDJ': {'RSV': 14.689265536723179, 'K': 19.185813106122346, 'D': 29.71572483548296, 'J': -1.87401035259888}}
2017/05/24 {'chg': -0.0004182350480970959, 'volume': 23741235, 'rate': -0.0011644700745500926, 'vol_chg': -0.3950190282610033, 'relation': (False, False), 'RSI': 35.52718055354895, 'price': {'opening': 23.86, 'closing': 23.9, 'highest': 24.04, 'lowest': 23.51, 'avg': 23.8275}, 'KDJ': {'RSV': 14.500941619585673, 'K': 17.624189277276788, 'D': 25.685212982747565, 'J': 1.5021418663352364}}
2017/05/25 {'chg': 0.005020920502092092, 'volume': 26722880, 'rate': -0.010223595038304839, 'vol_chg': 0.12558929642876623, 'relation': (True, False), 'RSI': 34.38300962020261, 'price': {'opening': 23.82, 'closing': 24.02, 'highest': 24.23, 'lowest': 23.7, 'avg': 23.9425}, 'KDJ': {'RSV': 16.76082862523541, 'K': 17.336402393262993, 'D': 22.90227611958604, 'J': 6.204654940616898}}
2017/05/26 {'chg': -0.037885095753538725, 'volume': 35784932, 'rate': -0.03863133077999172, 'vol_chg': 0.33911210168963823, 'relation': (False, True), 'RSI': 29.544991424286906, 'price': {'opening': 23.88, 'closing': 23.11, 'highest': 23.97, 'lowest': 23.09, 'avg': 23.5125}, 'KDJ': {'RSV': 0.0, 'K': 11.557601595508661, 'D': 19.12071794489358, 'J': -3.5686311032611755}}
2017/05/31 {'chg': 0.0008654262224145207, 'volume': 15827193, 'rate': -0.001586488864502468, 'vol_chg': -0.5577134811937047, 'relation': (False, False), 'RSI': 19.744322405813485, 'price': {'opening': 23.37, 'closing': 23.13, 'highest': 23.52, 'lowest': 23.1, 'avg': 23.28}, 'KDJ': {'RSV': 0.37523452157597686, 'K': 7.830145904197766, 'D': 15.35719393132831, 'J': -7.22395015006332}}
2017/06/01 {'chg': -0.022481625594466044, 'volume': 27700148, 'rate': -0.017471190416853067, 'vol_chg': 0.7501617627332907, 'relation': (False, True), 'RSI': 14.942582944453516, 'price': {'opening': 23.14, 'closing': 22.61, 'highest': 23.24, 'lowest': 22.33, 'avg': 22.83}, 'KDJ': {'RSV': 0.0, 'K': 5.220097269465177, 'D': 11.978161710707264, 'J': -8.296031613018997}}
2017/06/02 {'chg': 0.0035382574082265302, 'volume': 14167876, 'rate': 0.0025788123742155346, 'vol_chg': -0.4885270649095449, 'relation': (False, False), 'RSI': 14.638298947440942, 'price': {'opening': 22.59, 'closing': 22.69, 'highest': 22.85, 'lowest': 22.47, 'avg': 22.65}, 'KDJ': {'RSV': 5.673758865248358, 'K': 5.3713178013929035, 'D': 9.775880407602477, 'J': -3.4378074110262453}}
2017/06/05 {'chg': 0.003525782282943953, 'volume': 11252626, 'rate': 0.00832300745299893, 'vol_chg': -0.20576478789057726, 'relation': (False, False), 'RSI': 35.58795163738566, 'price': {'opening': 22.67, 'closing': 22.77, 'highest': 22.88, 'lowest': 22.56, 'avg': 22.72}, 'KDJ': {'RSV': 11.347517730496463, 'K': 7.363384444427423, 'D': 8.971715086544124, 'J': 4.146723160194018}}
2017/06/06 {'chg': -0.0004391743522177431, 'volume': 12903065, 'rate': -0.004063744480703727, 'vol_chg': 0.14667145251250685, 'relation': (False, True), 'RSI': 43.24191794336024, 'price': {'opening': 22.65, 'closing': 22.76, 'highest': 22.83, 'lowest': 22.65, 'avg': 22.7225}, 'KDJ': {'RSV': 10.638297872340576, 'K': 8.455022253731807, 'D': 8.799484142273352, 'J': 7.766098476648718}}
2017/06/07 {'chg': 0.07381370826010543, 'volume': 61868974, 'rate': 0.06070129279528849, 'vol_chg': 3.7949052415065725, 'relation': (True, False), 'RSI': 66.14039171972838, 'price': {'opening': 22.86, 'closing': 24.44, 'highest': 24.68, 'lowest': 22.85, 'avg': 23.7075}, 'KDJ': {'RSV': 99.99999999999999, 'K': 38.9700148358212, 'D': 18.8563277067893, 'J': 79.19738909388501}}
2017/06/08 {'chg': 0.005319148936170172, 'volume': 42972880, 'rate': 0.0019077888152421877, 'vol_chg': -0.3054211631180436, 'relation': (False, False), 'RSI': 60.06445808376907, 'price': {'opening': 24.28, 'closing': 24.57, 'highest': 24.6, 'lowest': 24.19, 'avg': 24.410000000000004}, 'KDJ': {'RSV': 100.0, 'K': 59.31334322388079, 'D': 32.341999545819796, 'J': 113.25603058000279}}
2017/06/09 {'chg': 0.00854700854700858, 'volume': 43056569, 'rate': 0.005775278448754594, 'vol_chg': 0.0019474840876385292, 'relation': (True, False), 'RSI': 62.33439876596796, 'price': {'opening': 24.67, 'closing': 24.78, 'highest': 25.13, 'lowest': 24.48, 'avg': 24.765}, 'KDJ': {'RSV': 100.0, 'K': 72.87556214925385, 'D': 45.853187080297815, 'J': 126.92031228716593}}
2017/06/12 {'chg': 0.035512510088781236, 'volume': 60222096, 'rate': 0.04180220531174221, 'vol_chg': 0.3986738237317516, 'relation': (True, False), 'RSI': 68.31833870944742, 'price': {'opening': 24.78, 'closing': 25.66, 'highest': 26.06, 'lowest': 24.66, 'avg': 25.29}, 'KDJ': {'RSV': 100.0, 'K': 81.9170414328359, 'D': 57.87447186447717, 'J': 130.00218056955336}}
2017/06/13 {'chg': 0.006235385814497277, 'volume': 34171254, 'rate': 0.0015447656482212987, 'vol_chg': -0.43257946385658846, 'relation': (False, False), 'RSI': 85.69934987145581, 'price': {'opening': 25.7, 'closing': 25.82, 'highest': 26.06, 'lowest': 25.38, 'avg': 25.740000000000002}, 'KDJ': {'RSV': 100.00000000000001, 'K': 87.94469428855726, 'D': 67.89787933917053, 'J': 128.03832418733074}}
2017/06/14 {'chg': -0.024786986831913268, 'volume': 34384834, 'rate': -0.017004821556046303, 'vol_chg': 0.006250282766912797, 'relation': (False, True), 'RSI': 74.09994926347639, 'price': {'opening': 25.64, 'closing': 25.18, 'highest': 25.79, 'lowest': 25.0, 'avg': 25.402500000000003}, 'KDJ': {'RSV': 80.06230529595014, 'K': 85.31723129102154, 'D': 73.70432998978754, 'J': 108.54303389348956}}
2017/06/15 {'chg': -0.010325655281969739, 'volume': 32698001, 'rate': -0.010965285304643736, 'vol_chg': -0.04905747109321511, 'relation': (False, False), 'RSI': 79.33557959317193, 'price': {'opening': 25.11, 'closing': 24.92, 'highest': 25.48, 'lowest': 24.8, 'avg': 25.0775}, 'KDJ': {'RSV': 71.2460063897764, 'K': 80.62682299060648, 'D': 76.01182765672718, 'J': 89.8568136583651}}
2017/06/16 {'chg': 0.01645264847512025, 'volume': 32234061, 'rate': 0.019650798588490233, 'vol_chg': -0.014188634956614014, 'relation': (False, False), 'RSI': 80.77843901804279, 'price': {'opening': 24.94, 'closing': 25.33, 'highest': 25.36, 'lowest': 24.67, 'avg': 25.075}, 'KDJ': {'RSV': 83.98692810457509, 'K': 81.74685802859602, 'D': 77.92350444735013, 'J': 89.39356519108782}}
2017/06/19 {'chg': 0.004737465455981089, 'volume': 29355009, 'rate': -0.002511674800990878, 'vol_chg': -0.08931707363834795, 'relation': (False, False), 'RSI': 80.90354231356669, 'price': {'opening': 25.39, 'closing': 25.45, 'highest': 25.64, 'lowest': 25.03, 'avg': 25.3775}, 'KDJ': {'RSV': 87.90849673202611, 'K': 83.80073759640605, 'D': 79.8825821637021, 'J': 91.63704846181395}}
2017/06/20 {'chg': -0.001571709233791715, 'volume': 22815223, 'rate': -7.923918088572181e-05, 'vol_chg': -0.22278262629727008, 'relation': (False, False), 'RSI': 80.41435387615674, 'price': {'opening': 25.48, 'closing': 25.41, 'highest': 25.55, 'lowest': 25.21, 'avg': 25.4125}, 'KDJ': {'RSV': 70.28985507246374, 'K': 79.29711008842527, 'D': 79.68742480527649, 'J': 78.51648065472284}}
2017/06/21 {'chg': 0.04289649744195198, 'volume': 53634325, 'rate': 0.037353037245444004, 'vol_chg': 1.350813095274151, 'relation': (True, False), 'RSI': 76.54228502139136, 'price': {'opening': 25.53, 'closing': 26.5, 'highest': 26.58, 'lowest': 25.4, 'avg': 26.002499999999998}, 'KDJ': {'RSV': 100.0, 'K': 86.1980733922835, 'D': 81.85764100094549, 'J': 94.87893817495953}}
2017/06/22 {'chg': -0.016226415094339613, 'volume': 50105760, 'rate': -0.013241474988527627, 'vol_chg': -0.06578930563589641, 'relation': (False, False), 'RSI': 68.37226097609893, 'price': {'opening': 26.53, 'closing': 26.07, 'highest': 27.13, 'lowest': 26.02, 'avg': 26.4375}, 'KDJ': {'RSV': 75.0, 'K': 82.46538226152234, 'D': 82.06022142113777, 'J': 83.27570394229147}}
2017/06/23 {'chg': 0.03720751822017641, 'volume': 42361217, 'rate': 0.03368955309546942, 'vol_chg': -0.15456392638291486, 'relation': (False, False), 'RSI': 72.99820741588906, 'price': {'opening': 26.21, 'closing': 27.04, 'highest': 27.08, 'lowest': 26.01, 'avg': 26.585}, 'KDJ': {'RSV': 100.0, 'K': 88.31025484101488, 'D': 84.14356589443014, 'J': 96.6436327341844}}
2017/06/26 {'chg': 0.03143491124260361, 'volume': 65181211, 'rate': 0.02216027591383065, 'vol_chg': 0.5387001511311632, 'relation': (True, False), 'RSI': 72.42438400228754, 'price': {'opening': 27.36, 'closing': 27.89, 'highest': 28.09, 'lowest': 27.36, 'avg': 27.675}, 'KDJ': {'RSV': 100.0, 'K': 92.20683656067658, 'D': 86.83132278317895, 'J': 102.95786411567181}}
2017/06/27 {'chg': -0.003585514521333862, 'volume': 41935330, 'rate': -0.005504404589355853, 'vol_chg': -0.3566346903251, 'relation': (False, False), 'RSI': 70.14338227771346, 'price': {'opening': 27.88, 'closing': 27.79, 'highest': 28.34, 'lowest': 27.42, 'avg': 27.8575}, 'KDJ': {'RSV': 96.6329966329966, 'K': 93.68222325144991, 'D': 89.1149562726026, 'J': 102.81675720914455}}
2017/06/28 {'chg': 0.04282115869017637, 'volume': 56381682, 'rate': 0.048791038901800345, 'vol_chg': 0.3444911963253896, 'relation': (True, False), 'RSI': 84.70067953372327, 'price': {'opening': 27.66, 'closing': 28.98, 'highest': 29.07, 'lowest': 27.6, 'avg': 28.327500000000004}, 'KDJ': {'RSV': 100.0, 'K': 95.78814883429993, 'D': 91.33935379316837, 'J': 104.68573891656305}}
2017/06/29 {'chg': -0.00759144237405103, 'volume': 44841633, 'rate': -0.012601877551664007, 'vol_chg': -0.20467727443817657, 'relation': (False, False), 'RSI': 85.83300748086938, 'price': {'opening': 28.58, 'closing': 28.76, 'highest': 28.92, 'lowest': 28.36, 'avg': 28.655}, 'KDJ': {'RSV': 93.97260273972607, 'K': 95.18296680277531, 'D': 92.62055812970402, 'J': 100.3077841489179}}
2017/06/30 {'chg': -0.004172461752433971, 'volume': 42877903, 'rate': -0.005664931805339964, 'vol_chg': -0.04379256214866216, 'relation': (False, False), 'RSI': 82.75766508178232, 'price': {'opening': 28.65, 'closing': 28.64, 'highest': 29.57, 'lowest': 28.54, 'avg': 28.849999999999998}, 'KDJ': {'RSV': 90.47619047619048, 'K': 93.61404136058036, 'D': 92.9517192066628, 'J': 94.93868566841547}}
2017/07/03 {'chg': -0.012220670391061502, 'volume': 39097549, 'rate': -0.013393325432630497, 'vol_chg': -0.08816555231257461, 'relation': (False, False), 'RSI': 77.28503491853124, 'price': {'opening': 28.65, 'closing': 28.29, 'highest': 28.83, 'lowest': 27.98, 'avg': 28.4375}, 'KDJ': {'RSV': 80.67226890756298, 'K': 89.30011720957455, 'D': 91.73451854096672, 'J': 84.43131454679025}}
2017/07/04 {'chg': -0.005655708731000359, 'volume': 37458450, 'rate': -0.0012849035760613796, 'vol_chg': -0.041923318517997125, 'relation': (False, False), 'RSI': 75.73639410472711, 'price': {'opening': 28.26, 'closing': 28.13, 'highest': 28.48, 'lowest': 27.82, 'avg': 28.1725}, 'KDJ': {'RSV': 70.79037800687281, 'K': 83.1302041420073, 'D': 88.86641374131358, 'J': 71.65778494339474}}
2017/07/05 {'chg': 0.016352648418059043, 'volume': 44000797, 'rate': 0.008250668130855081, 'vol_chg': 0.1746561056317066, 'relation': (True, False), 'RSI': 72.10320673432219, 'price': {'opening': 28.13, 'closing': 28.59, 'highest': 28.73, 'lowest': 27.48, 'avg': 28.2325}, 'KDJ': {'RSV': 86.59793814432987, 'K': 84.28611547611482, 'D': 87.33964765291398, 'J': 78.17905112251648}}
2017/07/06 {'chg': 0.0017488632388947432, 'volume': 39300285, 'rate': -6.342182534824865e-05, 'vol_chg': -0.10682788314038948, 'relation': (False, False), 'RSI': 79.58989214762741, 'price': {'opening': 28.5, 'closing': 28.64, 'highest': 28.67, 'lowest': 28.08, 'avg': 28.4725}, 'KDJ': {'RSV': 82.47422680412373, 'K': 83.68215258545112, 'D': 86.12048263042635, 'J': 78.80549249550066}}
2017/07/07 {'chg': 0.0006983240223463538, 'volume': 38960656, 'rate': -0.0011139610418966382, 'vol_chg': -0.008641896617289162, 'relation': (False, False), 'RSI': 73.68914349422137, 'price': {'opening': 28.59, 'closing': 28.66, 'highest': 29.11, 'lowest': 28.49, 'avg': 28.7125}, 'KDJ': {'RSV': 73.109243697479, 'K': 80.15784962279375, 'D': 84.13293829454881, 'J': 72.20767227928363}}
2017/07/10 {'chg': -0.015701325889741775, 'volume': 40056076, 'rate': -0.013889040825498784, 'vol_chg': 0.02811605636209, 'relation': (False, True), 'RSI': 55.74133279524156, 'price': {'opening': 28.71, 'closing': 28.21, 'highest': 28.93, 'lowest': 27.9, 'avg': 28.4375}, 'KDJ': {'RSV': 35.294117647058926, 'K': 65.2032722975488, 'D': 77.82304962888213, 'J': 39.96371763488216}}
2017/07/11 {'chg': 0.02800425381070539, 'volume': 50452035, 'rate': 0.031202403924075375, 'vol_chg': 0.2595351326974714, 'relation': (True, False), 'RSI': 66.40537533499825, 'price': {'opening': 28.29, 'closing': 29.0, 'highest': 29.27, 'lowest': 28.19, 'avg': 28.6875}, 'KDJ': {'RSV': 100.0, 'K': 76.8021815316992, 'D': 77.48276026315449, 'J': 75.44102406878864}}
2017/07/12 {'chg': 0.0024137931034482855, 'volume': 38410274, 'rate': 0.004226078167691277, 'vol_chg': -0.2386774091471236, 'relation': (False, False), 'RSI': 52.04964799629098, 'price': {'opening': 29.1, 'closing': 29.07, 'highest': 29.35, 'lowest': 28.71, 'avg': 29.057499999999997}, 'KDJ': {'RSV': 100.0, 'K': 84.53478768779947, 'D': 79.83343607136948, 'J': 93.93749092065946}}
2017/07/13 {'chg': -0.01719986240110079, 'volume': 45846396, 'rate': -0.024022582642956758, 'vol_chg': 0.19359721307897987, 'relation': (False, True), 'RSI': 47.24860253263129, 'price': {'opening': 29.8, 'closing': 28.57, 'highest': 29.86, 'lowest': 28.53, 'avg': 29.189999999999998}, 'KDJ': {'RSV': 46.808510638297946, 'K': 71.95936200463228, 'D': 77.2087447157904, 'J': 61.46059658231604}}
2017/07/14 {'chg': 0.02310115505775289, 'volume': 37461289, 'rate': 0.021715290008625897, 'vol_chg': -0.18289566316183284, 'relation': (False, False), 'RSI': 58.74982304633139, 'price': {'opening': 28.53, 'closing': 29.23, 'highest': 29.25, 'lowest': 28.15, 'avg': 28.790000000000003}, 'KDJ': {'RSV': 100.0, 'K': 81.30624133642152, 'D': 78.57457692266743, 'J': 86.7695701639297}}
2017/07/17 {'chg': -0.0013684570646595672, 'volume': 68555762, 'rate': 0.013876058475737363, 'vol_chg': 0.8300427943096138, 'relation': (False, True), 'RSI': 64.42997866672984, 'price': {'opening': 29.12, 'closing': 29.19, 'highest': 30.08, 'lowest': 28.41, 'avg': 29.2}, 'KDJ': {'RSV': 96.36363636363645, 'K': 86.32537301215982, 'D': 81.1581756191649, 'J': 96.65976779814963}}
2017/07/18 {'chg': 0.0017129153819800326, 'volume': 49825453, 'rate': -0.00201825975028495, 'vol_chg': -0.2732127607304547, 'relation': (False, False), 'RSI': 68.35721183679105, 'price': {'opening': 28.88, 'closing': 29.24, 'highest': 29.85, 'lowest': 28.51, 'avg': 29.12}, 'KDJ': {'RSV': 100.0, 'K': 90.88358200810654, 'D': 84.3999777488121, 'J': 103.85079052669542}}
2017/07/19 {'chg': 0.05745554035567727, 'volume': 77245036, 'rate': 0.04295725984173333, 'vol_chg': 0.5503127688573147, 'relation': (True, False), 'RSI': 77.06250643427418, 'price': {'opening': 29.36, 'closing': 30.92, 'highest': 31.07, 'lowest': 29.06, 'avg': 30.1025}, 'KDJ': {'RSV': 100.00000000000001, 'K': 93.92238800540437, 'D': 87.57411450100952, 'J': 106.61893501419405}}
2017/07/20 {'chg': 0.028460543337645503, 'volume': 82515091, 'rate': 0.023876528175148525, 'vol_chg': 0.06822516077279063, 'relation': (True, False), 'RSI': 80.54145438616337, 'price': {'opening': 30.68, 'closing': 31.8, 'highest': 32.38, 'lowest': 30.6, 'avg': 31.365}, 'KDJ': {'RSV': 100.0, 'K': 95.94825867026958, 'D': 90.36549589076287, 'J': 107.113784229283}}
2017/07/21 {'chg': 0.00031446540880496887, 'volume': 46219045, 'rate': 0.0025531704881639585, 'vol_chg': -0.43987161087903304, 'relation': (False, False), 'RSI': 80.49895036249316, 'price': {'opening': 31.6, 'closing': 31.81, 'highest': 32.32, 'lowest': 31.43, 'avg': 31.79}, 'KDJ': {'RSV': 100.0, 'K': 97.29883911351305, 'D': 92.67661029834626, 'J': 106.54329674384664}}
2017/07/24 {'chg': -0.00785916378497328, 'volume': 53673647, 'rate': -0.01201675893235426, 'vol_chg': 0.16128853376351676, 'relation': (False, True), 'RSI': 84.25906266871866, 'price': {'opening': 31.6, 'closing': 31.56, 'highest': 31.95, 'lowest': 31.19, 'avg': 31.575}, 'KDJ': {'RSV': 92.28395061728395, 'K': 95.62720961477001, 'D': 93.66014340382084, 'J': 99.56134203666838}}
2017/07/25 {'chg': 0.0047528517110266835, 'volume': 38040609, 'rate': 0.006991556790385673, 'vol_chg': -0.29126096089576325, 'relation': (False, False), 'RSI': 81.72862826320407, 'price': {'opening': 31.49, 'closing': 31.71, 'highest': 31.99, 'lowest': 31.09, 'avg': 31.57}, 'KDJ': {'RSV': 96.91358024691364, 'K': 96.05599982548455, 'D': 94.45876221104207, 'J': 99.2504750543695}}
2017/07/26 {'chg': 0.017344686218858315, 'volume': 65727110, 'rate': 0.01606542617351032, 'vol_chg': 0.7278143470310898, 'relation': (True, False), 'RSI': 83.43827614634048, 'price': {'opening': 31.8, 'closing': 32.26, 'highest': 32.99, 'lowest': 31.8, 'avg': 32.2125}, 'KDJ': {'RSV': 100.0, 'K': 97.37066655032302, 'D': 95.42939699080239, 'J': 101.25320566936432}}
2017/07/27 {'chg': -0.037817730936143795, 'volume': 60489374, 'rate': -0.03845736095881779, 'vol_chg': -0.07968912675454619, 'relation': (False, False), 'RSI': 73.89089178288164, 'price': {'opening': 31.99, 'closing': 31.04, 'highest': 31.99, 'lowest': 30.8, 'avg': 31.455}, 'KDJ': {'RSV': 60.260586319218234, 'K': 85.00063980662142, 'D': 91.95314459607539, 'J': 71.09563022771349}}
2017/07/28 {'chg': 0.018685567010309337, 'volume': 44830361, 'rate': 0.017512911968740344, 'vol_chg': -0.2588721285163242, 'relation': (False, False), 'RSI': 73.23500166471466, 'price': {'opening': 31.41, 'closing': 31.62, 'highest': 32.37, 'lowest': 31.25, 'avg': 31.6625}, 'KDJ': {'RSV': 79.15309446254079, 'K': 83.05145802526121, 'D': 88.98591573913733, 'J': 71.18254259750898}}
2017/07/31 {'chg': 0.09550917141049967, 'volume': 71804985, 'rate': 0.0890062661799807, 'vol_chg': 0.6017043672702078, 'relation': (True, False), 'RSI': 83.07715582598058, 'price': {'opening': 32.21, 'closing': 34.64, 'highest': 34.66, 'lowest': 31.97, 'avg': 33.370000000000005}, 'KDJ': {'RSV': 100.0, 'K': 88.70097201684081, 'D': 88.89093449837182, 'J': 88.32104705377878}}
2017/08/01 {'chg': -0.004907621247113213, 'volume': 97859930, 'rate': -0.011303921473853184, 'vol_chg': 0.36285704954885795, 'relation': (False, True), 'RSI': 81.47815591297353, 'price': {'opening': 35.0, 'closing': 34.47, 'highest': 36.29, 'lowest': 34.36, 'avg': 35.03}, 'KDJ': {'RSV': 95.43010752688167, 'K': 90.94401718685442, 'D': 89.57529539453267, 'J': 93.68146077149794}}
2017/08/02 {'chg': 0.006672468813461096, 'volume': 56532999, 'rate': 0.009124383900378084, 'vol_chg': -0.42230697487725566, 'relation': (False, False), 'RSI': 77.24741612969278, 'price': {'opening': 34.82, 'closing': 34.7, 'highest': 35.1, 'lowest': 34.05, 'avg': 34.667500000000004}, 'KDJ': {'RSV': 99.99999999999999, 'K': 93.9626781245696, 'D': 91.03775630454498, 'J': 99.81252176461885}}
2017/08/03 {'chg': -0.01613832853025943, 'volume': 53745041, 'rate': -0.01219394339043645, 'vol_chg': -0.0493155864595119, 'relation': (False, False), 'RSI': 68.22752783262604, 'price': {'opening': 34.5, 'closing': 34.14, 'highest': 35.28, 'lowest': 34.02, 'avg': 34.485}, 'KDJ': {'RSV': 84.69945355191251, 'K': 90.87493660035057, 'D': 90.9834830698135, 'J': 90.65784366142469}}
2017/08/04 {'chg': 0.004100761570005875, 'volume': 55581504, 'rate': 0.007618726694712858, 'vol_chg': 0.03416990601979446, 'relation': (True, False), 'RSI': 68.7902338393171, 'price': {'opening': 34.05, 'closing': 34.28, 'highest': 34.87, 'lowest': 33.51, 'avg': 34.177499999999995}, 'KDJ': {'RSV': 88.5245901639344, 'K': 90.09148778821184, 'D': 90.68615130927961, 'J': 88.90216074607628}}
2017/08/07 {'chg': 0.00029171528588092213, 'volume': 47229142, 'rate': -0.005358349914406052, 'vol_chg': -0.15027232800321488, 'relation': (False, False), 'RSI': 71.45600667379023, 'price': {'opening': 34.31, 'closing': 34.29, 'highest': 34.47, 'lowest': 33.29, 'avg': 34.089999999999996}, 'KDJ': {'RSV': 88.79781420765018, 'K': 89.66026326135795, 'D': 90.34418862663905, 'J': 88.29241253079576}}
2017/08/08 {'chg': -0.004957713619130992, 'volume': 34542025, 'rate': -0.0057039486455839885, 'vol_chg': -0.26862899605502044, 'relation': (False, False), 'RSI': 69.08264118898343, 'price': {'opening': 33.9, 'closing': 34.12, 'highest': 34.76, 'lowest': 33.82, 'avg': 34.15}, 'KDJ': {'RSV': 84.15300546448074, 'K': 87.82451066239888, 'D': 89.50429597189233, 'J': 84.46494004341196}}
2017/08/09 {'chg': -0.003810082063305846, 'volume': 32562553, 'rate': -0.0017845869915048555, 'vol_chg': -0.05730619441101094, 'relation': (False, False), 'RSI': 64.93801155765075, 'price': {'opening': 34.01, 'closing': 33.99, 'highest': 34.43, 'lowest': 33.36, 'avg': 33.9475}, 'KDJ': {'RSV': 80.60109289617486, 'K': 85.4167047403242, 'D': 88.14176556136962, 'J': 79.96658309823334}}
